,EFC,FBER,FWHM,FWHM_x,FWHM_y,FWHM_z,Ghost_y,Participant,SNR,Series,Session,Site,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
1685,0.4470811289,20.5274245598,1.7557474157,1.6762,1.9195225,1.6821584336,0.020115776,25506,11.9917606122,rest_2,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,124.677047729,-108.461288452,-71.5138092041,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          124.67704773],[  -0.            4.           -0.         -108.46128845],[  0.           0.           4.79999971 -71.5138092 ],0,0
1686,0.4445955901,20.933699517,1.7592316016,1.6813,1.90917,1.6962063511,0.0227132495,25506,12.0673235983,rest_1,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,124.677047729,-108.461288452,-71.5138092041,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          124.67704773],[  -0.            4.           -0.         -108.46128845],[  0.           0.           4.79999971 -71.5138092 ],0,0
1687,0.3968194748,19.768644456,1.8400360144,1.8010575,1.955065,1.7692561797,0.0083101038,25507,13.723900228,rest_1,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,123.277099609,-127.801986694,-54.7517089844,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          123.27709961],[  -0.            4.           -0.         -127.80198669],[  0.           0.           4.80000019 -54.75170898],0,0
1688,0.3986685778,18.8930711563,1.8583791596,1.836405,1.9625225,1.7808186792,0.0086362064,25507,13.3705032104,rest_2,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,123.277099609,-127.801986694,-54.7517089844,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          123.27709961],[  -0.            4.           -0.         -127.80198669],[  0.           0.           4.80000019 -54.75170898],0,0
1689,0.4060655621,17.8472676288,1.9149613045,1.90934,1.99418,1.8443040934,0.0057892292,25507,12.9750099403,rest_2,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,126.65057373,-117.857917786,-62.104095459,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          126.65057373],[  -0.            4.           -0.         -117.85791779],[  0.           0.           4.80000019 -62.10409546],0,0
1690,0.4043444502,18.8443645404,1.9291333074,1.9097525,2.012795,1.8677103425,0.0056948815,25507,13.3602251042,rest_1,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,126.65057373,-117.857917786,-62.104095459,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          126.65057373],[  -0.            4.           -0.         -117.85791779],[  0.           0.           4.80000019 -62.10409546],0,0
1691,0.4123720902,18.3932312782,1.8036296823,1.74437,1.95693,1.7188124317,0.0178495701,25508,12.4457668781,rest_2,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,128.379119873,-115.903625488,-51.9584274292,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          128.37911987],[  -0.            4.           -0.         -115.90362549],[  0.           0.           4.80000019 -51.95842743],0,0
1692,0.4134957961,19.3350133509,1.7858699795,1.73791,1.9351675,1.6935665994,0.0198467225,25508,12.7977327915,rest_1,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,128,-120.636726379,-70.2922134399,0,1,0,,,1,0,0,0,0,[  -4.   -0.   -0.  128.],[  -0.            4.           -0.         -120.63672638],[  0.           0.           4.80000019 -70.29221344],0,0
1693,0.414632922,18.510780272,1.7670892526,1.7138925,1.9184675,1.6781749333,0.0189155675,25508,12.5153627795,rest_2,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,128,-120.636726379,-70.2922134399,0,1,0,,,1,0,0,0,0,[  -4.   -0.   -0.  128.],[  -0.            4.           -0.         -120.63672638],[  0.           0.           4.80000019 -70.29221344],0,0
1694,0.4106769026,18.4359940506,1.8132776544,1.75966,1.9698025,1.7200499317,0.018947361,25508,12.4479971977,rest_1,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,128.379119873,-115.903625488,-51.9584274292,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          128.37911987],[  -0.            4.           -0.         -115.90362549],[  0.           0.           4.80000019 -51.95842743],0,0
1695,0.4217249655,21.4083522664,1.8542080173,1.8058525,2.004305,1.76128118,0.0162100829,25509,13.1389070765,rest_1,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,125.996490479,-114.554199219,-62.694896698,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          125.99649048],[  -0.            4.           -0.         -114.55419922],[  0.           0.           4.80000019 -62.6948967 ],0,0
1696,0.4284178989,18.330977355,1.8520765706,1.8074025,2.0154875,1.743983264,0.0162735414,25509,12.107943304,rest_2,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,125.996490479,-114.554199219,-62.694896698,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          125.99649048],[  -0.            4.           -0.         -114.55419922],[  0.           0.           4.80000019 -62.6948967 ],0,0
1697,0.4234558921,19.7152845149,1.9426512902,1.90287,2.1143725,1.8221876086,0.0165085942,25509,12.5081686925,rest_2,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,121.927734375,-115.888061523,-65.9443054199,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          121.92773438],[  -0.            4.           -0.         -115.88806152],[  0.           0.           4.79999971 -65.94430542],0,0
1698,0.4264568287,20.6403719954,1.8936233121,1.8588525,2.04035,1.7903230234,0.0145741878,25509,12.8923904656,rest_1,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,128,-115.321128845,-80.9483337402,0,1,0,,,1,0,0,0,0,[  -4.   -0.   -0.  128.],[  -0.            4.           -0.         -115.32112885],[  0.           0.           4.79999971 -80.94833374],0,0
1699,0.4064932291,31.443852005,1.9203510885,1.919835,1.9983375,1.8459061767,0.0061921552,25510,15.6548201555,rest_1,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,116.530090332,-111.855407715,-44.0385627747,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          116.53009033],[  -0.            4.           -0.         -111.85540771],[  0.           0.           4.80000019 -44.03856277],0,0
1700,0.4077575163,31.8821967951,1.9304248794,1.9277775,1.99897,1.8667874258,0.0056832531,25510,15.8024996525,rest_2,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,116.530090332,-111.855407715,-44.0385627747,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          116.53009033],[  -0.            4.           -0.         -111.85540771],[  0.           0.           4.80000019 -44.03856277],0,0
1701,0.405506728,31.1980901312,1.8640441966,1.868495,1.925315,1.8004270118,0.0076420731,25510,15.5744483047,rest_1,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,125.301208496,-116.578308105,-39.3156700134,0,1,0,,,1,0,0,0,0,[  -4.          -0.          -0.         125.3012085],[  -0.            4.           -0.         -116.57830811],[  0.           0.           4.80000019 -39.31567001],0,0
1702,0.4079075402,30.2115005465,1.890800204,1.8728475,1.956645,1.84468326,0.007369942,25510,15.3100578947,rest_2,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,125.301208496,-116.578308105,-39.3156700134,0,1,0,,,1,0,0,0,0,[  -4.          -0.          -0.         125.3012085],[  -0.            4.           -0.         -116.57830811],[  0.           0.           4.80000019 -39.31567001],0,0
1703,0.4027478097,22.5552503967,1.9765521138,1.94501,2.165095,1.8336874271,0.0124831107,25511,14.3739374665,rest_2,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,124.626525879,-109.831298828,-67.6530151367,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          124.62652588],[  -0.            4.           -0.         -109.83129883],[  0.           0.           4.80000019 -67.65301514],0,0
1704,0.4001833818,23.3498649635,1.9851625936,1.950245,2.168045,1.8502520098,0.0131900636,25511,14.5886292981,rest_1,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,124.626525879,-109.831298828,-67.6530151367,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          124.62652588],[  -0.            4.           -0.         -109.83129883],[  0.           0.           4.80000019 -67.65301514],0,0
1705,0.393771239,25.3504182107,1.9209415886,1.8590525,2.08615,1.8277001089,0.0170480479,25511,15.1485139293,rest_2,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,129.700973511,-115.903625488,-61.1357116699,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          129.70097351],[  -0.            4.           -0.         -115.90362549],[  0.           0.           4.79999971 -61.13571167],0,0
1706,0.393639757,26.0583854567,2.0015036846,1.9461675,2.1581975,1.9089667804,0.0162430704,25511,15.2943231829,rest_1,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,129.700973511,-115.903625488,-61.1357116699,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          129.70097351],[  -0.            4.           -0.         -115.90362549],[  0.           0.           4.79999971 -61.13571167],0,0
1707,0.4082591794,17.8756989502,2.0278479887,1.98977,2.16528,1.9354813654,0.0186488871,25512,12.5663883663,rest_1,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,130.882705688,-117.252990723,-71.2272720337,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          130.88270569],[  -0.            4.           -0.         -117.25299072],[  0.           0.           4.79999971 -71.22727203],0,0
1708,0.4082600092,17.1365814228,1.9504383635,1.940545,2.0795375,1.8386792763,0.0168721825,25512,12.2997123835,rest_2,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,130.882705688,-117.252990723,-71.2272720337,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          130.88270569],[  -0.            4.           -0.         -117.25299072],[  0.           0.           4.79999971 -71.22727203],0,0
1709,0.4104340544,18.8326651967,1.958361887,1.923215,2.1151301261,1.8463501101,0.0134869339,25512,13.0604393442,rest_1,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,126.65057373,-118.836891174,-84.7880554199,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          126.65057373],[  -0.            3.99999976   -0.         -118.83689117],[  0.           0.           4.79999971 -84.78805542],0,0
1710,0.412213997,17.8814869771,1.9089857256,1.8957425,2.0899326246,1.755883438,0.0139024444,25512,12.699413704,rest_2,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,126.65057373,-118.836891174,-84.7880554199,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          126.65057373],[  -0.            3.99999976   -0.         -118.83689117],[  0.           0.           4.79999971 -84.78805542],0,0
1711,0.43574578,17.6267747942,1.8795571758,1.80323,2.062947623,1.7849520124,0.024261659,25513,11.3162538715,rest_1,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,119.903625488,-110.266822815,-68.2319030762,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          119.90362549],[  -0.            3.99999976   -0.         -110.26682281],[  0.           0.           4.80000019 -68.23190308],0,0
1712,0.4369487758,16.3071682812,1.8057987704,1.7563525,2.0029675,1.6738728502,0.0236667003,25513,10.9025612673,rest_2,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,131.123443604,-119.951782227,-50.5290374756,0,1,0,,,1,0,0,0,0,[  -4.          -0.          -0.         131.1234436],[  -0.            4.           -0.         -119.95178223],[  0.           0.           4.80000019 -50.52903748],0,0
1713,0.4357687572,16.7059185092,1.8777315659,1.80564,2.06633,1.7744728462,0.0244278647,25513,10.9791721759,rest_1,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,131.123443604,-119.951782227,-50.5290374756,0,1,0,,,1,0,0,0,0,[  -4.          -0.          -0.         131.1234436],[  -0.            4.           -0.         -119.95178223],[  0.           0.           4.80000019 -50.52903748],0,0
1714,0.4391034492,16.7641042836,1.8942796848,1.84031,2.1115301259,1.7492207638,0.0248370375,25513,11.1171256573,rest_2,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,119.903625488,-110.266822815,-68.2319030762,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          119.90362549],[  -0.            3.99999976   -0.         -110.26682281],[  0.           0.           4.80000019 -68.23190308],0,0
1715,0.3898377675,25.7979869507,1.8707820147,1.7998675,2.02562,1.7958561786,0.0152621074,25514,15.6062237681,rest_1,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,124.248954773,-121.902320862,-90.8782196045,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          124.24895477],[  -0.            4.           -0.         -121.90232086],[  0.           0.           4.80000019 -90.8782196 ],0,0
1716,0.3916030883,24.1242579726,1.8514884231,1.7805575,2.024245,1.7609395134,0.016521059,25514,15.0466453844,rest_2,session_2,IPCAS_1,,32,,,,1,,4,4,4.8,1,124.248954773,-121.902320862,-90.8782196045,0,1,0,,,1,0,0,0,0,[  -4.           -0.           -0.          124.24895477],[  -0.            4.           -0.         -121.90232086],[  0.           0.           4.80000019 -90.8782196 ],0,0
1717,0.3855588661,25.0388920218,1.8387044484,1.7464875,2.0026175,1.7773457627,0.0153124006,25514,15.1043132457,rest_2,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,125.301208496,-110.50604248,-56.183139801,0,1,0,,,1,0,0,0,0,[  -4.          -0.          -0.         125.3012085],[  -0.            4.           -0.         -110.50604248],[  0.           0.           4.80000019 -56.1831398 ],0,0
1718,0.3836998626,25.885044518,1.8546761827,1.7865025,2.0240575,1.7643228466,0.013571199,25514,15.4262843467,rest_1,session_1,IPCAS_1,,32,,,,1,,4,4,4.8,1,125.301208496,-110.50604248,-56.183139801,0,1,0,,,1,0,0,0,0,[  -4.          -0.          -0.         125.3012085],[  -0.            4.           -0.         -110.50604248],[  0.           0.           4.80000019 -56.1831398 ],0,0
1719,0.4561059431,28.5767545532,1.8936949767,1.8004933333,1.9848346667,1.9002681659,0.0074264905,25515,13.5028625397,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,110.554199219,-118.274108887,-5.17029953,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          110.55419922],[  -0.            3.75         -0.         -118.27410889],[ 0.          0.          3.99000001 -5.17029953],0,0
1720,0.451512,31.4461248675,2.0815486783,1.9864293333,2.205384,2.0587493685,0.0148062017,25515,14.095838124,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,119.325317383,-123.671691895,-20.6883716583,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          119.32531738],[  -0.            3.75         -0.         -123.67169189],[  0.           0.           3.99000001 -20.68837166],0,0
1721,0.4819371012,22.5660595676,1.8649149652,1.8119386667,1.930976,1.8537719254,0.0128365653,25516,11.299416934,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,120,-116.25,-21.3630714417,0,1,0,,,1,0,0,0,0,[  -3.75   -0.     -0.    120.  ],[  -0.      3.75   -0.   -116.25],[  0.           0.           3.99000001 -21.36307144],0,0
1722,0.4773253601,24.3559008038,1.9758138731,1.9371146667,2.0443706667,1.947704256,0.0168401841,25516,11.8874818847,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,120,-126.370483398,-24.7365646362,0,1,0,,,1,0,0,0,0,[  -3.75   -0.     -0.    120.  ],[  -0.           3.75        -0.        -126.3704834],[  0.           0.           3.99000001 -24.73656464],0,0
1723,0.476460698,20.7406537357,2.0362498075,1.956624,2.1197706667,2.0356190428,0.0121883694,25517,11.1527224643,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,124.722900391,-113.551208496,-15.2907829285,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          124.72290039],[  -0.           3.75        -0.        -113.5512085],[  0.           0.           3.99000001 -15.29078293],0,0
1724,0.4743151525,21.3979102913,2.0063910027,1.9245706667,2.0573706667,2.0398646568,0.0148966433,25517,11.417705381,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,115.951782227,-114.225891113,-25.4112644196,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          115.95178223],[  -0.            3.75         -0.         -114.22589111],[  0.           0.           3.99000001 -25.41126442],0,0
1725,0.4685536952,27.5210930588,2.1802099429,2.0332933333,2.2783893333,2.2370025009,0.0178954434,25518,12.7946573659,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,121.34942627,-123.671691895,-15.9654808044,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          121.34942627],[  -0.            3.75         -0.         -123.67169189],[  0.           0.           3.99000001 -15.9654808 ],0,0
1726,0.4725068246,25.196405962,2.1405505751,1.9835173333,2.2464373333,2.2011328268,0.0163431987,25518,12.1184214782,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,122.024108887,-119.623474121,-18.664276123,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          122.02410889],[  -0.            3.75         -0.         -119.62347412],[  0.           0.           3.99000001 -18.66427612],0,0
1727,0.4592617394,20.3572254611,1.696442974,1.5828693333,1.8293706667,1.686047615,0.0132032689,25519,11.7521721388,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,123.373474121,-108.828308105,-9.8931913376,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          123.37347412],[  -0.            3.75         -0.         -108.82830811],[ 0.          0.          3.99000001 -9.89319134],0,0
1728,0.4608969231,19.7577786447,1.7433195474,1.6260666667,1.876512,1.7363634044,0.0111703696,25519,11.6244704883,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,122.024108887,-110.177734375,-24.7365646362,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          122.02410889],[  -0.            3.75         -0.         -110.17773438],[  0.           0.           3.99000001 -24.73656464],0,0
1729,0.461868316,27.3556543887,1.8502715867,1.7757173333,1.9535226667,1.8260551335,0.0109728547,25520,13.1938032197,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,120,-110.852416992,-8.5437936783,0,1,0,,,1,0,0,0,0,[  -3.75   -0.     -0.    120.  ],[  -0.            3.75         -0.         -110.85241699],[ 0.          0.          3.99000001 -8.54379368],0,0
1730,0.4704774525,22.5089816909,1.9074947688,1.8536321179,2.043992,1.8318346915,0.0117421178,25520,11.8173646511,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,115.130531311,-100.731933594,-31.8102245331,0,1,0,,,1,0,0,0,0,[  -3.74999976   -0.           -0.          115.13053131],[  -0.            3.75         -0.         -100.73193359],[  0.           0.           3.98999977 -31.81022453],0,0
1731,0.4595907448,22.5770378953,1.8725187602,1.7831226667,1.9999226667,1.8411253089,0.0174000636,25521,12.2537906428,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,120,-112.876525879,-17.3148784637,0,1,0,,,1,0,0,0,0,[  -3.75   -0.     -0.    120.  ],[  -0.            3.75         -0.         -112.87652588],[  0.           0.           3.99000001 -17.31487846],0,0
1732,0.4570722712,25.0411689991,2.0015560234,1.889504,2.1205653333,2.0012581406,0.0168324504,25521,12.9530828326,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,124.048217773,-109.502990723,-12.5919876099,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          124.04821777],[  -0.            3.75         -0.         -109.50299072],[  0.           0.           3.99000001 -12.59198761],0,0
1733,0.4795182334,27.2078712366,1.9082077506,1.8097146667,2.0451226667,1.8773558852,0.0224401299,25522,11.8404105519,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,121.34942627,-103.430725098,-8.5437936783,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          121.34942627],[  -0.           3.75        -0.        -103.4307251],[ 0.          0.          3.99000001 -8.54379368],0,0
1734,0.4819987933,24.6106808077,1.8625484113,1.7979546667,1.9261146667,1.8657844567,0.0094635906,25522,11.3485649336,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,120,-98.707824707,-3.8209021092,0,1,0,,,1,0,0,0,0,[  -3.75   -0.     -0.    120.  ],[ -0.           3.75        -0.         -98.70782471],[ 0.          0.          3.99000001 -3.82090211],0,0
1735,0.4641971351,20.6001625453,2.2850592495,2.164952,2.3740853333,2.3213884656,0.0200712364,25523,11.4211669253,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,119.325317383,-121.647583008,-27.4353599548,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          119.32531738],[  -0.            3.75         -0.         -121.64758301],[  0.           0.           3.99000001 -27.43535995],0,0
1736,0.4690666037,20.4660207475,2.3283285261,2.2002666667,2.378336,2.4120375882,0.0207154825,25523,11.324970583,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,120,-122.997009277,-41.6040344238,0,1,0,,,1,0,0,0,0,[  -3.75   -0.     -0.    120.  ],[  -0.            3.75         -0.         -122.99700928],[  0.           0.           3.99000001 -41.60403442],0,0
1737,0.4543731565,26.7288545394,2.0088150225,1.8966373333,2.1402186667,1.9969999952,0.0262556188,25524,13.1389390692,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,115.951782227,-110.177734375,-12.5919876099,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          115.95178223],[  -0.            3.75         -0.         -110.17773438],[  0.           0.           3.99000001 -12.59198761],0,0
1738,0.4526049457,26.4349799011,2.1354361022,2.0100346667,2.2646133333,2.1392506215,0.0277708117,25524,13.1322412934,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,122.024108887,-116.25,-32.1582527161,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          122.02410889],[  -0.      3.75   -0.   -116.25],[  0.           0.           3.99000001 -32.15825272],0,0
1739,0.4595388102,27.7052709059,2.1200247691,2.010504,2.2562986667,2.1004937293,0.0275880508,25525,13.2807825888,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,115.951782227,-121.647583008,-6.5196971893,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          115.95178223],[  -0.            3.75         -0.         -121.64758301],[ 0.          0.          3.99000001 -6.51969719],0,0
1740,0.4628331562,25.434609733,2.0523376719,1.955416,2.1711226667,2.0362130277,0.0250400156,25525,12.4988498424,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,113.252990723,-114.90057373,-24.7365646362,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          113.25299072],[  -0.            3.75         -0.         -114.90057373],[  0.           0.           3.99000001 -24.73656464],0,0
1741,0.4938682823,18.7133116894,2.0983391951,1.995848,2.1896346667,2.1141077644,0.0208053719,25526,10.2754623943,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,120,-109.502990723,-14.6160831451,0,1,0,,,1,0,0,0,0,[  -3.75   -0.     -0.    120.  ],[  -0.            3.75         -0.         -109.50299072],[  0.           0.           3.99000001 -14.61608315],0,0
1742,0.4986842711,17.5595963373,2.1210408723,2.006624,2.2611333333,2.1030701704,0.0175527539,25526,9.9605847044,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,115.951782227,-114.225891113,-22.0377693176,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          115.95178223],[  -0.            3.75         -0.         -114.22589111],[  0.           0.           3.99000001 -22.03776932],0,0
1743,0.4551236768,16.6012908933,2.2231083027,2.032816,2.3840826667,2.2670526262,0.0189451613,25527,11.1367311234,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,115.951782227,-115.575317383,-28.1100597382,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          115.95178223],[  -0.            3.75         -0.         -115.57531738],[  0.           0.           3.99000001 -28.11005974],0,0
1744,0.4528407262,19.8958144528,1.9821664768,1.8480133333,2.137544,1.9715137797,0.0254809167,25527,11.6546821841,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,122.024108887,-116.924682617,-28.1100597382,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          122.02410889],[  -0.            3.75         -0.         -116.92468262],[  0.           0.           3.99000001 -28.11005974],0,0
1745,0.4736299869,20.129320273,1.8456899802,1.742864,1.975496,1.8261528778,0.030303115,25528,11.4136904022,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,115.951782227,-98.707824707,-32.1582527161,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          115.95178223],[ -0.           3.75        -0.         -98.70782471],[  0.           0.           3.99000001 -32.15825272],0,0
1746,0.477410058,20.4911205423,1.9369694775,1.840696,2.0825146667,1.8958245569,0.0300430674,25528,11.6084917824,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,115.951782227,-103.430725098,-23.3871669769,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          115.95178223],[  -0.           3.75        -0.        -103.4307251],[  0.           0.           3.99000001 -23.38716698],0,0
1747,0.4615789412,19.9285288893,2.0351866867,1.946232,2.1414506667,2.0226014989,0.0162721071,25529,11.4422296944,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,115.951782227,-105.454833984,-15.2907829285,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          115.95178223],[  -0.            3.75         -0.         -105.45483398],[  0.           0.           3.99000001 -15.29078293],0,0
1748,0.4610905264,20.6827656113,2.1262337079,2.0239813333,2.2585813333,2.1027669123,0.0181752909,25529,11.7089889573,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,117.975891113,-114.90057373,-13.2666854858,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          117.97589111],[  -0.            3.75         -0.         -114.90057373],[  0.           0.           3.99000001 -13.26668549],0,0
1749,0.457432838,23.288505027,1.7726219769,1.6950933333,1.872016,1.7552706725,0.0155604733,25530,12.4026824443,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,113.252990723,-114.90057373,-5.17029953,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          113.25299072],[  -0.            3.75         -0.         -114.90057373],[ 0.          0.          3.99000001 -5.17029953],0,0
1750,0.458657466,22.9819098067,1.926722247,1.818168,2.0161706667,1.9511729277,0.0169118065,25530,12.0875339149,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,117.301208496,-116.924682617,-26.7606620789,0,1,0,,,1,0,0,0,0,[  -3.75        -0.          -0.         117.3012085],[  -0.            3.75         -0.         -116.92468262],[  0.           0.           3.99000001 -26.76066208],0,0
1751,0.479910333,28.6640967607,2.0638778871,1.9096693333,2.2040026667,2.0887243058,0.0227713045,25531,12.3161312021,rest_1,session_1,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,117.975891113,-113.551208496,-9.8931913376,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          117.97589111],[  -0.           3.75        -0.        -113.5512085],[ 0.          0.          3.99000001 -9.89319134],0,0
1752,0.4766624849,31.3511178889,1.9580568829,1.8108426667,2.0891733333,1.984355885,0.0225271545,25531,12.9709021323,rest_1,session_2,IPCAS_2,,32,,,,1,,3.75,3.75,3.99,1,122.024108887,-115.575317383,-19.338973999,0,1,0,,,1,0,0,0,0,[  -3.75         -0.           -0.          122.02410889],[  -0.            3.75         -0.         -115.57531738],[  0.           0.           3.99000001 -19.338974  ],0,0
